night,AsleepUnspecified,Awake,Core,Deep,InBed,REM,TotalSleepHours
2024-03-25,0.669998,0.014664,3.52941,1.145974,6.730438,1.370392,6.715774
2024-03-26,0.751549,0.11315,3.824431,1.280966,7.642851,1.672755,7.529701
2024-03-27,0.773156,0.198861,4.28184,1.436961,8.426482,1.735665,8.227621
2024-03-28,0.935251,0.141062,3.182426,0.927438,6.766735,1.580557,6.625673
2024-03-29,0.65093,0.001731,3.928144,1.028788,7.234378,1.624785,7.232647
2024-03-31,1.732144,0.253218,3.471762,1.295243,8.646028,1.893661,8.39281
2024-04-01,0.444224,0.047338,3.537874,1.027526,6.612671,1.555709,6.565333
2024-04-02,0.784032,0.403499,4.425631,1.134917,8.59607,1.847991,8.192571
2024-04-03,1.717415,0.088865,2.536108,1.075438,6.820769,1.402944,6.731905
2024-04-04,1.148049,0.322707,1.891633,0.903797,5.482661,1.216475,5.159954
2024-04-05,0.590299,0.1247,4.553552,1.081325,8.137325,1.787447,8.012624
2024-04-06,0.50058,0.199687,3.813676,1.092264,7.251384,1.645177,7.051697
2024-04-07,1.137458,0.118434,3.310045,1.102314,7.184703,1.516452,7.066269
2024-04-08,0.735782,0.247866,3.325817,1.112005,6.934424,1.512953,6.686558
2024-04-09,0.895114,0.02319,3.332585,1.061805,6.64383,1.331136,6.62064
2024-04-10,1.048743,0.299957,3.673598,1.279317,7.980261,1.678645,7.680304
2024-04-11,1.023755,0.05708,4.256113,1.231085,8.361437,1.793402,8.304356
2024-04-12,1.371936,0.054624,4.275669,1.241949,8.971035,2.026857,8.916411
2024-04-13,0.838377,0.082651,2.883325,0.900188,6.056396,1.351854,5.973745
2024-04-15,0.66128,0.191574,3.684202,1.124233,7.205902,1.544613,7.014327
2024-04-17,1.06434,0.102284,2.820005,1.042697,6.507134,1.477808,6.40485
2024-04-18,0.734035,0.476675,4.308232,1.431567,8.906935,1.956426,8.43026
2024-04-19,0.580375,0.068259,3.623584,1.074711,6.891649,1.544721,6.82339
2024-04-20,0.629694,0.219291,5.299463,1.555538,9.888372,2.184386,9.669081
2024-04-21,1.316211,0.014991,3.672033,1.120839,7.526205,1.402131,7.511214
2024-04-22,1.09016,0.208971,4.552138,1.245004,9.09267,1.996397,8.883699
2024-04-23,0.604693,0.197146,4.182826,1.089554,7.790947,1.716729,7.593802
2024-04-24,0.73899,0.121378,4.158177,1.202993,8.018871,1.797333,7.897493
2024-04-25,1.289611,0.108251,3.493485,1.058971,7.638645,1.688327,7.530394
2024-04-26,0.901099,0.195175,3.509976,1.036137,7.264083,1.621696,7.068908
2024-04-27,0.495301,0.250115,3.63386,0.898187,6.834578,1.557114,6.584462
2024-04-28,0.66836,0.241027,3.32765,0.85753,6.505571,1.411005,6.264545
2024-04-29,1.049866,0.15344,3.465149,1.191836,7.515183,1.654891,7.361743
2024-04-30,0.599595,0.375183,4.098619,1.011838,7.475767,1.390532,7.100585
2024-05-01,0.743239,0.05445,2.611114,1.146921,5.809328,1.253603,5.754878
2024-05-02,0.271919,0.54097,2.653771,0.784894,5.409697,1.158143,4.868727
2024-05-03,1.281554,0.160464,3.29574,1.151101,7.349883,1.461025,7.189419
2024-05-04,1.198507,0.055802,3.986292,1.061508,8.00702,1.704912,7.951218
2024-05-05,0.491332,0.08272,3.576185,1.156876,6.760971,1.453859,6.678252
2024-05-06,1.204062,0.086936,3.838541,1.254652,8.159451,1.775259,8.072515
2024-05-07,1.035119,0.135861,3.979951,1.20331,8.127606,1.773365,7.991746
2024-05-08,0.759322,0.062872,3.791048,1.124053,7.437352,1.700057,7.37448
2024-05-09,1.192918,0.142558,3.828485,1.314101,8.368773,1.890709,8.226214
2024-05-10,0.903775,0.155159,3.288122,1.189811,7.031504,1.494637,6.876345
2024-05-11,0.821894,0.125612,4.0503,1.344476,8.18559,1.843308,8.059978
2024-05-12,0.620498,0.196215,3.612887,0.778242,6.938158,1.730316,6.741943
2024-05-13,0.233278,0.02925,5.04388,1.38931,8.681568,1.98585,8.652318
2024-05-14,1.278942,0.058784,3.264269,0.984929,7.024205,1.437281,6.965421
2024-05-15,1.026585,0.01121,3.834559,1.168331,7.690917,1.650231,7.679706
2024-05-16,1.02873,0.044052,5.696465,1.462075,10.57686,2.345539,10.532808
2024-05-17,0.632687,0.02915,3.209629,0.855851,6.159928,1.43261,6.130778
2024-05-18,0.683431,0.055795,4.659065,1.188829,8.493782,1.906661,8.437987
2024-05-19,0.299232,0.018954,3.84697,1.031984,6.728228,1.531088,6.709274
2024-05-20,1.163542,0.13724,2.973177,0.944744,6.677924,1.459222,6.540684
2024-05-21,0.942806,0.033308,2.569733,0.938815,5.811495,1.326832,5.778186
2024-05-22,0.772468,0.042238,3.124318,1.035341,6.472596,1.498231,6.430358
2024-05-23,1.029866,0.172817,3.636861,1.113351,7.767844,1.814948,7.595026
2024-05-24,0.463332,0.206685,3.177459,1.040478,6.228081,1.340127,6.021396
2024-05-25,0.891345,0.036493,4.673439,1.433299,9.163733,2.129156,9.12724
2024-05-26,0.9033,0.08234,3.597295,0.928662,7.051457,1.53986,6.969117
2024-05-28,0.802256,0.048532,5.090921,1.54371,9.645036,2.159616,9.596504
2024-05-29,0.835163,0.02049,3.714535,1.136337,7.316131,1.609605,7.295641
2024-05-30,0.0,0.211529,3.438689,1.136656,6.107351,1.439564,6.014909
2024-05-31,1.051327,0.165407,4.140857,1.327459,8.523776,1.838727,8.35837
2024-06-01,0.419931,0.113168,3.492365,1.093305,6.582845,1.464076,6.469677
2024-06-02,0.753951,0.07705,3.13734,1.007162,6.36572,1.390216,6.288669
2024-06-03,0.619308,0.074652,3.836041,1.098197,7.173409,1.545212,7.098758
2024-06-04,1.562947,0.117084,2.537691,0.960561,6.773051,1.594769,6.655967
2024-06-05,1.516765,0.148575,3.296074,1.13979,7.939069,1.837864,7.790494
2024-06-06,0.933465,0.172165,2.998728,1.000521,6.573533,1.468654,6.401368
2024-06-07,0.64582,0.089077,3.691491,1.439087,7.584106,1.718631,7.495029
2024-06-08,1.266292,0.142143,2.589908,1.024647,6.622545,1.599556,6.480403
2024-06-09,0.785236,0.067453,3.552998,1.001731,6.793095,1.385677,6.725642
2024-06-10,0.679515,0.015179,4.810137,1.295513,8.844318,2.043974,8.82914
2024-06-11,0.782337,0.168436,3.864007,1.078023,7.557118,1.664315,7.388682
2024-06-12,0.546714,0.223932,3.919646,1.198088,7.542783,1.654403,7.318851
2024-06-13,1.037577,0.174524,2.889922,0.638749,5.906036,1.165265,5.731512
2024-06-14,1.144624,0.082609,3.378376,1.176204,7.513982,1.732168,7.431373
2024-06-15,0.722663,0.056647,4.136692,1.112948,7.732487,1.703536,7.67584
2024-06-16,0.320877,0.16646,4.825466,1.175106,8.416568,1.928659,8.250108
2024-06-17,1.392807,0.079955,4.347874,1.349733,9.008012,1.837642,8.928057
2024-06-18,0.367311,0.413283,4.21408,1.167213,7.929178,1.76729,7.515895
2024-06-19,0.291402,0.564996,3.809298,1.089087,7.17427,1.419486,6.609273
2024-06-21,0.664655,0.097406,3.911479,1.045697,7.194811,1.475573,7.097405
2024-06-22,0.463729,0.012001,4.247971,1.127653,7.531396,1.680042,7.519395
2024-06-23,0.695487,0.255631,3.094637,1.009114,6.321077,1.266207,6.065446
2024-06-24,0.356623,0.160907,4.081791,1.164637,7.541287,1.777329,7.380381
2024-06-25,0.331592,0.693562,3.471457,1.2333,7.584467,1.854557,6.890905
2024-06-26,0.964314,0.474287,3.578184,0.955602,7.584518,1.612132,7.110232
2024-06-27,0.26036,0.061639,3.565251,0.904695,6.108042,1.316096,6.046402
2024-06-28,0.503322,0.208552,3.38699,1.112847,6.733136,1.521425,6.524584
2024-06-29,0.915615,0.150231,4.010614,1.082038,7.900236,1.741738,7.750005
2024-06-30,0.0,0.601171,4.271491,1.048913,7.019352,1.431918,6.752322
2024-07-01,1.356465,0.105803,4.409846,1.217762,9.173364,2.083487,9.06756
2024-07-02,0.903251,0.044923,3.6003,1.155273,7.24238,1.538633,7.197457
2024-07-03,0.535373,0.385537,3.608854,1.0989,7.226271,1.597606,6.840734
2024-07-04,0.670879,0.373292,4.082393,1.025673,7.892634,1.740398,7.519342
2024-07-05,1.083406,0.013797,3.206113,0.963737,6.807649,1.540596,6.793852
2024-07-06,0.609708,0.52126,4.144702,1.370878,8.533881,1.887332,8.012621
2024-07-08,1.175991,0.186775,3.796028,1.234496,8.29806,1.904769,8.111284
2024-07-09,1.411621,0.139746,3.203945,1.13108,7.460764,1.574371,7.321018
2024-07-10,0.617435,0.001706,2.582286,1.090489,5.569147,1.27723,5.567441
2024-07-11,0.410619,0.172046,3.730537,0.893582,6.618575,1.411791,6.446529
2024-07-12,1.462359,0.109032,4.134613,1.12425,8.86863,2.038376,8.759598
2024-07-13,0.988858,0.168293,4.047979,1.115261,7.960054,1.639664,7.791761
2024-07-14,1.461116,0.010079,3.690682,1.082973,7.754426,1.509576,7.744347
2024-07-15,0.339149,0.385378,4.067634,1.00177,7.271972,1.478041,6.886594
2024-07-16,0.815257,0.174258,3.352418,1.063504,6.914094,1.508657,6.739836
2024-07-17,0.237471,0.024829,3.264345,0.879151,5.790836,1.38504,5.766008
2024-07-18,0.717484,0.288866,4.130524,1.309655,8.224355,1.777826,7.935489
2024-07-19,0.597268,0.258538,3.520548,1.001425,6.655672,1.277892,6.397134
2024-07-20,1.502944,0.037671,2.78298,1.196175,7.093999,1.57423,7.056329
2024-07-21,0.404002,0.029792,4.566191,1.131216,8.03149,1.900289,8.001697
2024-07-22,0.921978,0.177041,4.973687,1.524506,9.712391,2.115178,9.53535
2024-07-23,0.709378,0.450279,4.447834,1.359544,9.081464,2.114428,8.631185
2024-07-24,0.672446,0.391771,4.129641,1.287586,8.377351,1.895905,7.985579
2024-07-25,0.678611,0.108246,3.794272,1.010164,7.099085,1.507792,6.990839
2024-07-26,0.949475,0.116627,3.221986,1.063874,6.684497,1.332535,6.56787
2024-07-27,0.658393,0.272861,4.067275,1.117678,7.96123,1.845023,7.688369
2024-07-28,1.177189,0.013068,3.307974,1.010075,7.137214,1.628907,7.124145
2024-07-29,0.67432,0.149977,4.220943,1.215252,7.861025,1.600532,7.711048
2024-07-30,1.127838,0.003251,3.894284,1.313519,8.014672,1.675779,8.01142
2024-07-31,1.371685,0.325126,3.431025,1.284195,8.109829,1.697798,7.784703
2024-08-01,0.57467,0.069827,4.528673,1.360492,8.322717,1.789055,8.252891
2024-08-02,0.315136,0.34071,3.824328,0.983456,6.813064,1.349434,6.472354
2024-08-03,0.722931,0.347164,4.925525,1.503503,9.513699,2.014576,9.166535
2024-08-04,1.028101,0.068835,3.288312,0.851731,6.678515,1.441537,6.60968
2024-08-05,1.713512,0.018796,4.272821,1.385077,9.407298,2.017091,9.388501
2024-08-06,0.509042,0.16564,4.071352,0.999527,7.319819,1.574259,7.15418
2024-08-07,0.43647,0.767517,3.548005,1.144118,7.675175,1.779065,6.907657
2024-08-08,1.095466,0.018085,2.736047,0.702018,5.890479,1.338863,5.872394
2024-08-10,0.731479,0.035841,4.236079,1.086252,7.756171,1.666521,7.72033
2024-08-11,0.657419,0.112365,3.807647,0.967538,7.152814,1.607844,7.040449
2024-08-12,0.493401,0.139887,4.087713,1.048096,7.170511,1.401413,7.030624
2024-08-13,0.482804,0.349612,4.169522,1.233823,8.113771,1.87801,7.764159
2024-08-14,0.650216,0.586799,2.662508,0.699494,5.867985,1.268969,5.281187
2024-08-15,1.286563,0.113568,3.502676,1.115258,7.561883,1.543819,7.448316
2024-08-16,0.351595,0.29744,3.982239,0.927442,7.011114,1.452398,6.713674
2024-08-17,0.618873,0.131643,3.181528,1.00373,6.40378,1.468006,6.272137
2024-08-18,1.104038,0.22546,3.887229,1.157669,8.108736,1.73434,7.883276
2024-08-19,1.028714,0.034727,4.178107,1.386446,8.342297,1.714303,8.307571
2024-08-20,1.460971,0.051433,2.431257,0.855453,6.169295,1.370181,6.117862
2024-08-21,0.53975,0.480673,3.846232,0.999323,7.602859,1.736881,7.122186
2024-08-22,0.613472,0.172584,2.897066,0.722309,5.607238,1.201806,5.434654
2024-08-23,0.536065,0.387485,3.326112,0.844115,6.64846,1.554683,6.260976
2024-08-24,0.778405,0.291544,3.329661,0.969602,6.973468,1.604257,6.681925
2024-08-25,1.637068,0.032363,2.965985,1.010601,7.117548,1.471532,7.085185
2024-08-26,0.952636,0.135352,4.185665,1.246137,8.425975,1.906186,8.290623
2024-08-27,1.517213,0.007703,2.832209,0.940715,6.7288,1.430959,6.721096
2024-08-28,1.051716,0.107595,3.910072,1.222486,8.187933,1.896064,8.080338
2024-08-29,1.119656,0.095403,3.259058,0.949647,6.898056,1.474292,6.802653
2024-08-30,0.158448,0.19119,3.605564,0.954531,6.150227,1.240494,5.959037
2024-09-01,0.881209,0.019637,4.721288,1.184661,8.838027,2.031232,8.81839
2024-09-02,0.598392,0.074223,2.679722,0.826896,5.520794,1.341561,5.446572
2024-09-03,0.527928,0.288188,4.192546,1.191997,7.889342,1.688683,7.601154
2024-09-04,1.480307,0.001424,3.868604,0.925032,7.912981,1.637614,7.911556
2024-09-05,0.868878,0.624623,3.420593,1.336371,8.119689,1.869224,7.495066
2024-09-06,1.111768,0.027041,3.979325,1.066927,8.028775,1.843712,8.001733
2024-09-07,1.488483,0.184103,4.091038,1.194959,8.90723,1.948647,8.723127
2024-09-08,1.328182,0.351965,3.680296,1.464326,8.707994,1.883225,8.356029
2024-09-09,0.92709,0.072254,4.136243,1.264857,8.235341,1.834897,8.163087
2024-09-10,0.971805,0.017412,3.109136,0.863441,6.280814,1.319019,6.263402
2024-09-11,0.728367,0.194312,4.907294,1.36968,9.299251,2.099598,9.104939
2024-09-13,0.944297,0.152523,4.190252,1.076731,8.004582,1.640778,7.852059
2024-09-15,1.073126,0.04252,3.18155,0.962666,6.831864,1.572002,6.789344
2024-09-16,0.56081,0.275389,3.720914,1.045553,7.116785,1.514119,6.841396
2024-09-17,0.0,0.796142,4.370995,1.136452,7.961425,1.750844,7.258292
2024-09-18,1.196707,0.176749,3.694569,1.255811,7.94052,1.616683,7.76377
2024-09-19,0.48725,0.217906,3.713795,1.218311,6.989879,1.352617,6.771974
2024-09-20,1.452626,0.00411,4.215742,1.516185,9.140397,1.951734,9.136287
2024-09-21,0.90969,0.132251,4.266583,1.360294,8.554778,1.885961,8.422527
2024-09-22,0.578331,0.483429,3.775837,1.196309,7.709916,1.676009,7.226486
2024-09-23,1.002157,0.183737,4.8282,1.383017,9.518077,2.120966,9.33434
2024-09-25,1.102018,0.195194,3.465608,0.975398,7.155936,1.417719,6.960743
2024-09-26,0.360455,0.162706,3.080616,1.1128,6.151823,1.435246,5.989117
2024-09-27,1.418648,0.208883,4.116565,1.235692,8.66751,1.687721,8.458627
2024-09-29,0.403168,0.027187,3.274292,0.919402,5.979734,1.355685,5.952546
2024-09-30,1.105446,0.013868,4.426111,1.154697,8.660348,1.960227,8.64648
2024-10-02,0.491715,0.104863,3.934157,1.134795,7.286125,1.620594,7.181261
2024-10-03,0.397214,0.47603,4.210644,1.325754,8.398669,1.989028,7.922639
2024-10-04,1.322841,0.014613,4.297251,1.229692,8.538606,1.674209,8.523993
2024-10-05,1.023785,0.222525,3.899012,1.151516,7.890366,1.593529,7.667842
2024-10-06,0.897187,0.22116,4.578696,1.415167,9.215908,2.103698,8.994748
2024-10-07,0.299939,0.280333,3.639202,1.029067,6.75951,1.510968,6.479177
2024-10-08,0.907868,0.655966,4.489983,1.403731,9.584713,2.127165,8.928747
2024-10-09,1.344162,0.075502,3.975339,0.959658,8.286406,1.931745,8.210904
2024-10-10,0.0,0.24835,3.91667,1.178644,6.892431,1.591426,6.686741
2024-10-11,0.639608,0.131948,4.023009,1.017777,7.369074,1.556732,7.237126
2024-10-12,0.547079,0.887847,4.23778,1.326292,8.878467,1.87947,7.990621
2024-10-13,1.280283,0.302902,3.310117,1.077341,7.507363,1.536719,7.204461
2024-10-14,0.0,0.164146,3.285034,1.115202,5.769737,1.273023,5.673259
2024-10-15,0.643827,0.028101,3.096548,0.945117,6.181032,1.467439,6.152931
2024-10-16,0.507177,0.543582,3.171861,0.88163,6.548816,1.444565,6.005234
2024-10-17,1.142287,0.121878,3.019691,1.165885,6.935804,1.486063,6.813926
2024-10-18,1.39161,0.166826,3.260246,1.168421,7.568372,1.581269,7.401546
2024-10-19,1.106166,0.001871,3.3265,1.054518,7.1001,1.611045,7.098229
2024-10-20,1.174976,0.189954,3.598027,1.099435,7.55837,1.495978,7.368416
2024-10-21,0.312062,0.066958,3.932893,1.017683,6.726544,1.396948,6.659586
2024-10-23,0.361303,0.491475,3.726348,1.141149,7.366488,1.646212,6.875013
2024-10-24,0.793263,0.008975,3.800092,1.019501,7.214969,1.593138,7.205995
2024-10-25,0.900757,8e-05,2.827158,0.938188,5.876261,1.210079,5.876181
2024-10-26,1.215852,0.664381,2.868429,0.940178,7.1799,1.49106,6.515518
2024-10-27,1.043251,0.019866,3.607194,1.078681,7.443944,1.694951,7.424078
2024-10-28,0.500646,0.140264,4.981642,1.194421,8.793299,1.976327,8.653035
2024-10-29,0.881077,0.016241,3.791001,1.191335,7.615443,1.735789,7.599202
2024-10-30,0.860831,0.20399,3.119671,0.711335,6.255233,1.359406,6.051243
2024-10-31,0.864476,0.006342,2.768115,0.973197,5.843619,1.23149,5.837277
2024-11-01,0.164116,0.559506,2.874792,0.780607,5.595064,1.216043,5.035558
2024-11-03,1.058079,0.131694,4.039245,1.239473,8.126435,1.657945,7.994741
2024-11-04,1.341464,0.048476,3.847966,1.260439,8.197587,1.699242,8.149111
2024-11-05,0.937203,0.010213,3.973987,1.006125,7.529191,1.601663,7.518978
2024-11-06,0.134758,0.236745,4.608129,1.17979,7.957324,1.797902,7.72058
2024-11-07,0.837282,0.245273,2.904775,0.700362,5.752778,1.065086,5.507506
