night,AsleepUnspecified,Awake,Core,Deep,InBed,REM,TotalSleepHours
2024-04-14,0.727254,0.068113,2.950654,0.906841,5.872458,1.219595,5.804345
2024-04-15,1.309029,0.082077,3.353655,1.049904,7.43392,1.639254,7.351843
2024-04-16,1.00008,0.285613,4.080079,1.359513,8.506293,1.781008,8.22068
2024-04-17,0.49617,0.355121,2.275109,0.811961,5.028355,1.089995,4.673234
2024-04-18,1.037354,0.170885,3.754377,1.189331,7.871146,1.719198,7.70026
2024-04-19,1.189928,0.035889,3.795238,1.12688,7.837603,1.689668,7.801714
2024-04-20,0.229357,0.099663,4.517508,1.255579,7.789775,1.687669,7.690112
2024-04-21,0.952315,0.275355,2.428512,0.632202,5.461875,1.173492,5.18652
2024-04-22,0.703282,0.473899,3.847734,1.25698,7.826927,1.545033,7.353028
2024-04-23,0.245476,0.193555,3.353833,0.937062,6.021414,1.291488,5.827859
2024-04-24,0.980966,0.057134,3.915399,1.106344,7.681866,1.622023,7.624732
2024-04-25,0.969275,0.083735,3.642486,1.183633,7.571566,1.692438,7.487831
2024-04-26,1.195712,0.052079,3.321433,1.040089,7.230125,1.620812,7.178046
2024-04-27,0.431854,0.058017,4.591494,1.296784,8.369606,1.991457,8.311589
2024-04-28,0.200669,0.033294,3.309453,0.923629,5.72128,1.254235,5.687986
2024-04-29,0.946606,0.238574,5.011642,1.502802,9.945752,2.246127,9.707178
2024-04-30,0.324587,0.110375,3.496203,1.194631,6.709526,1.583729,6.599151
2024-05-01,0.612037,0.178943,3.217462,0.982132,6.510395,1.519822,6.331452
2024-05-02,1.161946,0.154177,3.542932,1.000088,7.341992,1.48285,7.187815
2024-05-03,1.045009,0.050876,2.716496,0.897927,6.210039,1.49973,6.159163
2024-05-04,0.806244,0.492659,3.545311,0.81845,7.254257,1.591593,6.761598
2024-05-05,0.974963,0.017843,5.012448,1.375455,9.348956,1.968248,9.331113
2024-05-06,1.245188,0.047121,5.054445,1.512397,10.07336,2.214209,10.026239
2024-05-07,0.944822,0.166409,3.299111,1.035675,6.926338,1.48032,6.759929
2024-05-08,0.566012,0.10242,4.073709,0.821656,7.245023,1.681226,7.142603
2024-05-09,1.038295,0.206565,3.467224,0.932846,7.157312,1.512383,6.950748
2024-05-10,0.729347,0.003981,4.599306,1.337519,8.435678,1.765525,8.431697
2024-05-11,0.804225,0.020948,3.634552,0.924109,6.97548,1.591645,6.954532
2024-05-12,0.656921,0.220575,4.238759,1.195547,8.21096,1.899158,7.990385
2024-05-13,1.103006,0.109437,3.953687,1.246578,8.093101,1.680393,7.983664
2024-05-14,0.596991,0.178464,3.803341,0.976157,6.977277,1.422324,6.798813
2024-05-15,0.284822,0.06976,3.636224,0.724743,6.219571,1.504022,6.149811
2024-05-16,0.250011,0.449908,3.597281,1.039499,6.955081,1.618382,6.505173
2024-05-17,0.850108,0.200739,3.55111,1.101238,7.136388,1.433192,6.935648
2024-05-18,0.985087,0.037671,3.780238,1.152473,7.670865,1.715397,7.633194
2024-05-19,1.178575,0.210778,3.554411,1.195202,7.695845,1.556879,7.485068
2024-05-20,0.427215,0.038564,4.172822,1.329952,7.75603,1.787476,7.717465
2024-05-21,1.143582,0.036372,2.44569,0.786387,5.659126,1.247095,5.622753
2024-05-22,1.331449,0.06813,3.616769,1.091863,7.686767,1.578556,7.618636
2024-05-23,0.19846,0.217933,3.578156,0.883679,6.524127,1.645898,6.306194
2024-05-24,0.563942,0.137181,3.530914,0.938683,6.641642,1.470922,6.504461
2024-05-25,0.963985,0.233209,4.113684,1.293892,8.649273,2.044504,8.416065
2024-05-26,1.031172,0.063531,3.935136,1.294404,8.207752,1.88351,8.144221
2024-05-27,0.871571,0.040946,3.312176,1.008486,6.772863,1.539684,6.731917
2024-05-28,0.463098,0.235711,4.123275,1.238009,7.880198,1.820106,7.644487
2024-05-29,1.364759,0.039831,3.216629,1.157437,7.429834,1.651179,7.390004
2024-05-30,0.07179,0.396162,3.525418,0.958886,6.418943,1.466688,6.022781
2024-05-31,1.226885,0.052275,4.064328,1.275355,8.438284,1.81944,8.386009
2024-06-01,1.079977,0.013518,3.717442,1.283896,7.722134,1.627301,7.708616
2024-06-02,0.685529,0.434272,4.532455,1.445231,8.946978,1.84949,8.512706
2024-06-03,0.474296,0.130737,4.110786,1.085614,7.582284,1.78085,7.451547
2024-06-04,0.310375,0.054566,3.963264,1.216132,7.054497,1.510161,6.999932
2024-06-05,1.229054,0.008601,2.802179,0.822918,6.155549,1.292797,6.146949
2024-06-07,0.581656,0.556632,2.420942,0.72789,5.566322,1.279201,5.00969
2024-06-08,0.986718,0.036552,3.419463,1.331114,7.334277,1.560429,7.297724
2024-06-09,0.752625,0.038845,4.819884,1.143069,8.667103,1.91268,8.628258
2024-06-10,0.601689,0.695417,3.840827,1.15871,8.055377,1.758734,7.35996
2024-06-11,1.081633,0.033423,3.211229,1.148581,7.126601,1.651735,7.093178
2024-06-12,0.610103,0.173541,3.186309,1.254956,6.794789,1.569881,6.621248
2024-06-13,0.451609,0.160083,3.743873,1.12497,7.137465,1.656931,6.977382
2024-06-14,0.975549,0.136986,2.498524,0.951128,5.751453,1.189265,5.614467
2024-06-15,1.621768,0.179498,3.779132,0.881133,8.194761,1.73323,8.015263
2024-06-16,1.191802,0.421782,4.072393,1.159642,8.823875,1.978256,8.402093
2024-06-17,0.509204,0.362817,4.343004,1.305511,8.432997,1.91246,8.070179
2024-06-18,0.247566,0.425509,4.713767,1.211359,8.508521,1.91032,8.083012
2024-06-19,0.86557,0.340713,3.314771,1.000497,7.129677,1.608125,6.788963
2024-06-20,0.25458,0.727429,3.638168,1.172918,7.274286,1.481192,6.546858
2024-06-21,1.288771,0.022629,3.721578,1.387509,8.253304,1.832817,8.230675
2024-06-22,0.487246,0.537732,4.033397,1.326602,8.038022,1.653045,7.50029
2024-06-23,0.67996,0.246318,3.960327,1.132695,7.675546,1.656247,7.429228
2024-06-24,0.077567,0.410423,3.134525,0.805493,5.690041,1.262033,5.279619
2024-06-25,1.062098,0.29429,3.77581,1.166961,7.867102,1.567943,7.572812
2024-06-26,0.696262,0.316763,2.777555,0.746864,5.799006,1.261562,5.482243
2024-06-27,0.266562,0.575114,4.70409,1.271037,8.621853,1.805051,8.04674
2024-06-28,0.19189,0.052261,3.634411,1.0307,6.27274,1.363477,6.220479
2024-06-29,0.857665,0.128191,3.718282,1.231181,7.574206,1.638887,7.446016
2024-06-30,0.577913,0.372587,3.815818,1.236222,7.769669,1.76713,7.397083
2024-07-01,0.459654,0.131372,3.374789,1.108265,6.555631,1.481551,6.42426
2024-07-02,1.276787,0.135295,3.710269,1.04542,7.874978,1.707207,7.739683
2024-07-03,0.461033,0.121475,3.123708,0.822829,5.908595,1.379551,5.787121
2024-07-05,1.503444,0.237477,2.796683,0.898764,7.047694,1.611326,6.810217
2024-07-06,0.764087,0.192548,3.252199,0.979593,6.533024,1.344596,6.340475
2024-07-07,1.062316,0.018394,3.647584,1.112694,7.279036,1.438049,7.260642
2024-07-08,0.375608,0.322475,3.16486,1.154526,6.49838,1.480911,6.175905
2024-07-09,0.67839,0.246928,4.727068,1.340866,8.899355,1.906103,8.652427
2024-07-10,0.821986,0.016701,4.388148,1.364234,8.395193,1.804124,8.378492
2024-07-11,0.785111,0.14948,4.467977,1.530135,8.817394,1.884692,8.667915
2024-07-12,0.348725,0.684858,3.279125,0.995253,6.848582,1.540621,6.163724
2024-07-13,0.884033,0.1621,3.839308,1.20099,8.022835,1.936405,7.860736
2024-07-14,0.949415,0.014987,3.805011,1.192052,7.538003,1.576537,7.523016
2024-07-16,0.876067,0.110849,4.262303,1.381945,8.591046,1.959883,8.480197
2024-07-17,0.0,0.413381,3.569618,0.88019,5.938193,1.448869,5.898676
2024-07-18,0.792843,0.047312,2.761693,0.960107,5.867048,1.305092,5.819736
2024-07-19,0.456115,0.479451,4.671507,1.371683,8.876803,1.898048,8.397353
2024-07-20,0.864423,0.409201,3.824453,1.008521,7.8238,1.717202,7.414599
2024-07-21,0.604769,0.099214,2.703347,0.674279,5.265574,1.183964,5.166359
2024-07-22,1.371499,0.028053,3.779917,1.356866,8.307293,1.770958,8.27924
2024-07-23,0.690552,0.353082,2.890332,0.682099,5.944101,1.328036,5.591019
2024-07-24,1.482452,0.036693,3.656863,1.1385,8.148924,1.834416,8.112231
2024-07-26,0.0615,0.176066,4.212207,1.114948,7.178365,1.613644,7.002299
2024-07-27,0.858865,0.151503,3.561574,1.078984,7.240958,1.590033,7.089455
2024-07-28,1.237958,0.008492,4.092105,1.24276,8.23264,1.651325,8.224148
2024-07-29,0.987858,0.134217,4.31211,1.36225,8.416328,1.619892,8.282111
2024-07-30,0.753305,0.700726,3.99212,1.352505,8.608183,1.809527,7.907457
2024-07-31,0.085436,0.235938,4.012325,1.012366,6.876231,1.530165,6.640293
2024-08-01,0.242968,0.406367,3.934698,1.387904,7.650419,1.678483,7.244052
2024-08-02,0.690046,0.10013,4.658872,1.354702,8.605526,1.801775,8.505396
2024-08-03,0.811532,0.409207,3.675035,1.163981,7.802635,1.742881,7.393429
2024-08-04,0.916799,0.079212,4.692916,1.342641,9.113711,2.082143,9.034499
2024-08-05,0.421442,0.340568,4.259052,1.184854,8.0974,1.891485,7.756832
2024-08-06,1.071765,0.100893,3.668138,0.989412,7.326928,1.49672,7.226035
2024-08-07,1.610314,0.051565,2.608287,0.912395,6.508608,1.326046,6.457043
2024-08-08,0.678599,0.095538,4.873953,1.302487,9.142015,2.191438,9.046477
2024-08-09,0.059801,0.173582,3.18758,0.611132,5.000594,0.968499,4.827012
2024-08-10,0.235474,0.62256,4.611309,1.392116,8.884273,2.022813,8.261713
2024-08-12,0.777781,0.021388,3.741283,1.068207,7.247314,1.638655,7.225926
2024-08-13,0.954472,0.154941,3.019432,1.091504,6.629427,1.409078,6.474486
2024-08-14,1.101244,0.025996,4.739184,1.291845,9.014518,1.856249,8.988522
2024-08-15,0.458641,0.022606,3.430711,1.164283,6.5308,1.454559,6.508194
2024-08-16,1.031447,0.200561,4.426164,1.276716,8.897415,1.962526,8.696854
2024-08-17,0.965244,0.047663,4.468268,1.277529,8.706153,1.947449,8.658491
2024-08-18,1.128052,0.054066,4.234439,1.269881,8.64942,1.962982,8.595354
2024-08-19,1.111727,0.020082,3.983316,1.427393,8.302902,1.760383,8.282819
2024-08-20,1.244394,0.397259,4.490002,1.510841,9.722696,2.0802,9.325437
2024-08-21,0.680295,0.099157,4.849311,1.154993,8.724584,1.940829,8.625428
2024-08-22,0.933215,0.10361,3.906567,1.213612,7.814383,1.65738,7.710774
2024-08-23,0.610445,0.172733,4.569407,1.301726,8.476384,1.822073,8.303651
2024-08-24,0.973345,0.146402,2.986221,0.901227,6.399221,1.392026,6.252818
2024-08-25,0.361496,0.210466,3.649503,1.134834,6.878182,1.521883,6.667715
2024-08-26,0.70503,0.262349,2.793658,1.018609,6.327397,1.547751,6.065048
2024-08-27,1.087019,0.1535,3.593951,1.040396,7.596434,1.721569,7.442934
2024-08-28,0.921259,0.317389,4.449698,1.493921,9.083465,1.901199,8.766076
2024-08-29,0.888955,0.369074,3.060902,1.052213,6.966091,1.594946,6.597017
2024-08-30,0.483999,0.349818,3.443013,0.959876,6.750821,1.514115,6.401003
2024-08-31,0.639496,0.55279,2.947779,0.893982,6.429406,1.395359,5.876615
2024-09-01,1.074993,0.145002,2.845645,1.21336,6.651901,1.372902,6.5069
2024-09-02,0.475941,0.53356,3.875188,1.124212,7.751306,1.742405,7.217746
2024-09-03,0.390605,0.072676,3.880597,1.116056,7.061413,1.601478,6.988736
2024-09-04,0.29388,0.631209,3.050139,0.843155,6.312087,1.493705,5.680878
2024-09-05,0.374509,0.289472,3.6967,1.337716,7.274853,1.576457,6.985381
2024-09-06,0.729904,0.014121,2.506328,0.708971,4.974281,1.014957,4.96016
2024-09-08,0.716847,0.07474,3.937233,1.126448,7.55665,1.701383,7.48191
2024-09-09,0.775788,0.1933,3.237106,0.86313,6.560665,1.491341,6.367365
2024-09-10,0.0,0.728656,4.090496,1.10785,7.286557,1.576076,6.774422
2024-09-11,0.868749,0.142434,3.352558,0.994172,6.886597,1.528685,6.744163
2024-09-12,0.548695,0.14975,4.325663,1.285496,7.936938,1.627335,7.787189
2024-09-13,0.77439,0.351516,2.999131,0.802957,6.133121,1.205128,5.781606
2024-09-14,1.547369,0.153277,2.684432,0.983899,6.92349,1.554512,6.770213
2024-09-15,0.743944,0.121166,3.916133,1.134662,7.48469,1.568786,7.363525
2024-09-16,1.099151,0.267392,3.456367,1.076576,7.472695,1.573209,7.205303
2024-09-17,0.705068,0.445282,2.579981,1.066332,6.128099,1.331436,5.682817
2024-09-18,0.431744,0.058786,3.727435,0.964078,6.830927,1.648885,6.772141
2024-09-19,1.136523,0.202489,4.64694,1.522806,9.657308,2.148551,9.45482
2024-09-20,1.069827,0.143579,3.539977,1.175798,7.532004,1.602824,7.388425
2024-09-21,0.998481,0.086065,3.622743,0.935489,7.134678,1.4919,7.048613
2024-09-22,0.440229,0.06159,3.38754,1.086534,6.453089,1.477196,6.391499
2024-09-24,0.800153,0.025882,4.446913,1.090811,8.107131,1.743372,8.081249
2024-09-25,0.054797,0.691482,4.438232,1.162917,8.141687,1.794259,7.450205
2024-09-26,0.288693,0.213701,5.017591,1.417923,8.955619,2.01771,8.741918
2024-09-27,1.159325,0.113154,3.965299,1.149046,8.056821,1.669997,7.943667
2024-09-28,1.036918,0.043997,4.084031,1.163535,8.079443,1.750961,8.035445
2024-09-29,0.100314,0.37483,3.353623,0.95433,6.159447,1.37635,5.784617
2024-09-30,0.957055,0.260752,3.924688,1.372008,8.337563,1.82306,8.076811
2024-10-01,0.099873,0.55416,3.381469,1.001807,6.461198,1.423889,5.907038
2024-10-03,1.087335,0.140984,3.754437,1.132092,7.899688,1.78484,7.758704
2024-10-04,0.201638,0.070636,4.415081,1.1954,7.808833,1.926078,7.738197
2024-10-05,0.740869,0.034888,4.241018,1.366977,8.253342,1.86959,8.218454
2024-10-06,1.051975,0.161974,3.390332,1.035594,7.290977,1.651101,7.129002
2024-10-07,0.453685,0.161589,3.285439,1.065281,6.304117,1.338123,6.142528
2024-10-09,0.81091,0.418547,2.693179,0.862103,6.050143,1.265404,5.631596
2024-10-10,1.231189,0.17981,2.713171,1.061328,6.682815,1.497317,6.503004
2024-10-11,1.328478,0.019521,4.365274,1.493819,9.181092,1.974,9.161572
2024-10-12,1.229176,0.164872,4.768321,1.469783,9.714252,2.0821,9.549379
2024-10-13,0.547689,0.34865,4.852397,1.30716,9.130929,2.075032,8.782279
2024-10-14,1.019842,0.145659,4.113171,1.387168,8.615902,1.950061,8.470243
2024-10-15,1.229976,0.049849,3.268289,0.975905,7.068204,1.544185,7.018355
2024-10-16,0.418577,0.308031,4.017951,1.339658,7.689848,1.605631,7.381817
2024-10-17,1.073321,0.177234,4.232438,1.416976,8.647409,1.747441,8.470175
2024-10-18,0.989002,0.145995,2.692247,0.860599,6.089176,1.401334,5.943181
2024-10-19,0.847962,0.324549,4.207998,1.243062,8.532964,1.909394,8.208415
2024-10-20,0.718498,0.137219,3.1788,0.978857,6.388587,1.375213,6.251368
2024-10-21,0.881854,0.029087,4.433521,1.295504,8.400177,1.76021,8.37109
2024-10-22,1.096803,0.056732,3.963193,1.080385,7.853483,1.65637,7.796751
2024-10-23,0.74769,0.299857,3.05301,0.968575,6.659719,1.590586,6.359861
2024-10-24,0.885235,0.105898,3.482755,1.056253,6.973922,1.443781,6.868024
2024-10-25,0.892206,0.010735,3.899738,1.232302,7.747077,1.712097,7.736343
2024-10-26,1.264795,0.166634,3.916549,1.146651,8.384607,1.889978,8.217973
2024-10-27,0.954293,0.032797,3.894369,1.056157,7.579993,1.642377,7.547196
2024-10-28,0.852972,0.024381,3.931608,1.321694,8.132962,2.002306,8.10858
2024-10-29,0.690965,0.017052,3.647924,1.118617,7.204459,1.729901,7.187407
2024-10-30,0.605682,0.106126,3.099435,0.890211,6.233659,1.532206,6.127534
2024-10-31,0.593231,0.122956,3.416751,1.158109,6.78924,1.498194,6.666284
2024-11-01,0.744132,0.08016,3.616501,0.959824,6.871515,1.470898,6.791355
2024-11-02,0.633621,0.120019,3.055434,0.872033,6.053872,1.372765,5.933853
2024-11-03,0.971228,0.137756,3.498721,1.124178,7.438957,1.707073,7.3012
2024-11-04,0.205354,0.667513,4.420822,1.411706,8.538389,1.832994,7.870876
2024-11-05,0.329731,0.201343,2.894811,0.886642,5.669232,1.356705,5.467889
2024-11-06,1.006462,0.238079,4.075149,1.117897,8.26539,1.827804,8.027311
2024-11-07,0.378463,0.821139,4.038577,1.223516,8.333807,1.872112,7.512668
2024-11-08,0.934999,0.033,3.322031,1.072822,6.953493,1.590641,6.920493
2024-11-09,0.63907,0.140723,3.4432,1.033782,6.764196,1.507422,6.623473
2024-11-10,0.757211,0.036294,3.86902,1.279632,7.765056,1.8229,7.728762
2024-11-11,0.765184,0.149901,3.078919,0.949921,6.310989,1.367064,6.161088
2024-11-12,0.484285,0.155651,3.526247,1.031292,6.694628,1.497154,6.538977
2024-11-13,1.345599,0.088571,3.011586,1.062911,7.196338,1.687672,7.107768
2024-11-14,0.2753,0.349715,3.798625,1.104827,7.001638,1.47317,6.651923
2024-11-15,0.977049,0.276322,3.344145,0.973936,6.934715,1.363263,6.658393
2024-11-16,0.0,0.598155,3.363931,0.88693,5.981551,1.413952,5.664814
2024-11-17,1.216242,0.014437,3.699197,1.300333,7.872435,1.642225,7.857998
2024-11-18,0.548231,0.205938,3.706246,1.01377,7.097933,1.623748,6.891996
2024-11-19,0.131634,0.556388,2.819696,0.937451,5.563885,1.118715,5.007496
2024-11-20,0.44785,0.475451,4.312044,1.112333,8.223611,1.875933,7.74816
2024-11-21,0.757135,0.399851,3.311885,0.809565,6.533688,1.255252,6.133837
2024-11-22,1.112488,0.008587,3.857435,1.144187,7.752937,1.630241,7.74435
2024-11-23,0.31982,0.483308,3.765575,1.048199,7.278139,1.661238,6.794831
2024-11-24,1.189645,0.023887,4.036305,1.324237,8.388663,1.814588,8.364775
2024-11-25,0.858832,0.182439,3.322208,0.799874,6.589296,1.425944,6.406858
2024-11-26,1.07604,0.179897,4.01587,1.325348,8.550111,1.952955,8.370213
2024-11-27,0.470885,0.82343,3.922353,1.243458,8.234305,1.774179,7.410874
2024-11-28,0.716536,0.024418,3.393925,1.049685,6.766212,1.581647,6.741794
2024-11-29,0.423986,0.112574,4.075157,1.230102,7.765156,1.923337,7.652582
2024-11-30,1.048076,0.117175,4.381424,1.434689,8.974056,1.992693,8.856882
2024-12-01,0.504135,0.143637,4.885775,1.206828,8.721801,1.981426,8.578163
2024-12-02,1.424995,0.183584,2.90088,1.128935,7.243412,1.605018,7.059828
2024-12-03,1.176166,0.089837,4.927555,1.45808,9.790884,2.139246,9.701047
2024-12-04,1.554842,0.065891,3.019546,1.137174,7.279805,1.502352,7.213915
2024-12-05,0.714303,0.169749,3.649593,1.202708,7.295065,1.558712,7.125316
2024-12-06,0.979685,0.191979,3.884528,1.103687,7.877351,1.717471,7.685372
2024-12-07,1.310584,0.242306,3.153106,1.138676,7.603544,1.758871,7.361238
2024-12-08,1.299521,0.105873,3.354575,0.927363,7.100888,1.413556,6.995015
2024-12-09,0.0,0.620488,4.595408,1.332928,8.272022,1.776455,7.704791
2024-12-10,1.124819,0.096849,3.638002,1.075901,7.644868,1.709296,7.548018
2024-12-11,0.824009,0.014731,3.213862,1.143918,6.611852,1.415332,6.597121
2024-12-12,0.786976,0.089858,3.95547,1.324429,8.011924,1.855191,7.922066
2024-12-13,0.659417,0.025694,4.081044,1.194162,7.706724,1.746407,7.68103
2024-12-14,1.29427,0.133107,3.55574,0.964043,7.558351,1.611192,7.425244
